HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-1.7B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-235B-A22B,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_static' for system='b200_sxm', backend='sglang', version='0.5.9'. Supported gemm modes: ['bfloat16', 'fp8', 'fp8_block', 'nvfp4']"
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_static' for system='b200_sxm', backend='sglang', version='0.5.9'. Supported gemm modes: ['bfloat16', 'fp8', 'fp8_block', 'nvfp4']"
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,sglang,0.5.9,agg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,sglang,0.5.9,disagg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,trtllm,1.2.0rc5,agg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): context-attention silicon data is missing for the requested head/kv-cache/FMHA lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query context attention data for b=1, s=128.0, prefix=128.0, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,trtllm,1.2.0rc5,disagg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): context-attention silicon data is missing for the requested head/kv-cache/FMHA lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query context attention data for b=1, s=128, prefix=128, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.9,agg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128.0, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.9,disagg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,trtllm,1.2.0rc5,agg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128.0, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,trtllm,1.2.0rc5,disagg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,trtllm,1.3.0rc10,agg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,trtllm,1.3.0rc10,disagg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,vllm,0.19.0,agg,PASS,
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b200_sxm,vllm,0.19.0,disagg,PASS,
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.10,agg,PASS,
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.10,disagg,PASS,
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.9,agg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128.0, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b200_sxm,sglang,0.5.9,disagg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b200_sxm,trtllm,1.2.0rc5,agg,HW_INCOMPATIBLE,"Best-effort UNHEALABLE (missing_perf_data): MoE silicon data is missing for the requested token/hidden/inter/topk/expert/quant lookup. Evidence: heal-010daa4732d6/b200_sxm refresh at 2026-05-15T19:24:11Z reproduced this AIC failure; CPU-only phase made no verified support-matrix progress and had no PR changes; one-GPU phase was blocked before allocation because CLUSTER_USERNAME and CLUSTER_SSH_KEY_BASE64 are missing (healing_runs/gpu_debug_nodes/heal-010daa4732d6__b200_sxm__one_gpu.blocked.json). Original last exception: RuntimeError: No results found for any parallel configuration. Showing last exception: Failed to query moe data for num_tokens=128.0, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Consider using HYBRID mode. Missing silicon data for the requested lookup."
