HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,PASS,
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,PASS,
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-32B,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,PASS,
Qwen/Qwen3-32B,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,PASS,
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
Qwen/Qwen3-8B,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,PASS,
Qwen/Qwen3-8B,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,PASS,
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=6144, inter_size=2560, topk=8, num_experts=160, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=6144, inter_size=2560, topk=8, num_experts=160, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_context_attention_perf_data): missing context-attention perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: b=1, s=128.0, prefix=128.0, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_context_attention_perf_data): missing context-attention perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: b=1, s=128, prefix=128, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,agg,PASS,
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,disagg,PASS,
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Flash
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Flash
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Pro
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Pro
meta-llama/Llama-4-Maverick-17B-128E-Instruct,Llama4ForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=5120, inter_size=8192, topk=1, num_experts=128, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
meta-llama/Llama-4-Maverick-17B-128E-Instruct,Llama4ForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=5120, inter_size=8192, topk=1, num_experts=128, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
meta-llama/Llama-4-Scout-17B-16E-Instruct,Llama4ForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=5120, inter_size=8192, topk=1, num_experts=16, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
meta-llama/Llama-4-Scout-17B-16E-Instruct,Llama4ForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=5120, inter_size=8192, topk=1, num_experts=16, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
meta-llama/Meta-Llama-3.1-405B,LlamaForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: RuntimeError: No results found: the model does not fit in GPU memory for any parallel configuration. Try increasing --total-gpus, using a quantized model, or using a system with more VRAM per GPU."
meta-llama/Meta-Llama-3.1-405B,LlamaForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: RuntimeError: No results found: the model does not fit in GPU memory for any parallel configuration. Try increasing --total-gpus, using a quantized model, or using a system with more VRAM per GPU."
meta-llama/Meta-Llama-3.1-70B,LlamaForCausalLM,b60,vllm,0.12.0,agg,PASS,
meta-llama/Meta-Llama-3.1-70B,LlamaForCausalLM,b60,vllm,0.12.0,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b60,vllm,0.12.0,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b60,vllm,0.12.0,disagg,PASS,
moonshotai/Kimi-K2.5,KimiK25ForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'int4_wo' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
moonshotai/Kimi-K2.5,KimiK25ForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'int4_wo' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
nvidia/DeepSeek-V3.1-NVFP4,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/DeepSeek-V3.1-NVFP4
nvidia/DeepSeek-V3.1-NVFP4,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/DeepSeek-V3.1-NVFP4
nvidia/GLM-5-NVFP4,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/GLM-5-NVFP4
nvidia/GLM-5-NVFP4,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/GLM-5-NVFP4
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.12.0,agg,PASS,
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.12.0,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b60,vllm,0.12.0,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b60,vllm,0.12.0,disagg,PASS,
nvidia/MiniMax-M2.5-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.5-NVFP4
nvidia/MiniMax-M2.5-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.5-NVFP4
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: num_tokens=128.0, hidden_size=2688, inter_size=1856, topk=6, num_experts=128, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_moe_perf_data): missing MoE perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: num_tokens=128, hidden_size=2688, inter_size=1856, topk=6, num_experts=128, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.01'. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
